% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to shoe with shoelaces.  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
308 -149 105 844 -212 50 275 -497 -513 -531 0 0 
309 -151 109 840 -208 46 283 -499 -510 -532 0 0 
310 -155 114 839 -201 35 294 -498 -504 -533 0 0 
311 -165 119 835 -198 34 304 -497 -499 -533 0 0 
312 -170 122 832 -191 42 314 -498 -493 -534 0 0 
313 -181 124 831 -191 47 315 -498 -487 -535 0 0 
314 -190 132 829 -191 57 319 -500 -480 -536 0 0 
315 -201 131 823 -186 77 339 -501 -470 -537 0 0 
316 -213 132 818 -172 81 365 -502 -457 -538 0 0 
317 -232 132 813 -153 83 387 -504 -444 -542 0 0 
318 -249 133 805 -142 68 413 -503 -429 -547 0 0 
319 -273 131 797 -130 64 422 -503 -412 -550 0 0 
320 -300 136 784 -107 68 444 -504 -390 -552 0 0 
321 -329 135 768 -57 46 519 -502 -364 -555 0 0 
322 -362 145 747 -35 24 561 -501 -334 -553 0 0 
323 -402 135 720 33 1 617 -497 -290 -558 0 0 
324 -446 136 683 38 5 656 -495 -239 -564 0 0 
325 -499 134 636 32 8 744 -491 -190 -572 0 0 
326 -550 139 583 -51 -53 765 -479 -152 -577 0 0 
327 -596 151 526 -219 -87 718 -467 -140 -569 0 0 
328 -636 160 474 -877 -32 645 -465 -160 -555 0 0 
329 -667 170 419 -1078 -102 516 -471 -190 -530 0 0 
330 -689 194 374 -1089 -169 457 -459 -233 -499 0 0 
331 -705 210 338 -1141 -123 429 -426 -291 -476 0 0 
332 -718 226 307 -1107 9 523 -409 -346 -466 0 0 
333 -722 242 287 -979 124 668 -403 -392 -471 0 0 
334 -726 243 274 -532 5 406 -419 -447 -475 0 0 
335 -728 260 277 118 19 472 -473 -474 -465 0 0 
336 -725 265 287 197 80 695 -546 -536 -461 0 0 
337 -713 280 298 -494 33 830 -552 -584 -444 0 0 
338 -710 296 312 30 -167 723 -572 -588 -437 0 0 
339 -705 309 326 325 -349 591 -568 -598 -441 0 0 
340 -695 324 340 281 -424 504 -544 -614 -443 0 0 
341 -684 340 362 65 -289 457 -528 -634 -447 0 0 
342 -673 348 383 23 -236 443 -520 -652 -459 0 0 
343 -663 354 407 21 -215 402 -518 -671 -474 0 0 
344 -650 350 435 23 -193 361 -518 -685 -489 0 0 
345 -636 357 460 9 -175 354 -520 -696 -503 0 0 
346 -616 360 489 -11 -164 345 -524 -706 -515 0 0 
347 -603 350 518 -55 -129 322 -525 -714 -525 0 0 
348 -581 343 548 -77 -101 311 -530 -723 -532 0 0 
349 -565 346 579 -99 -77 297 -536 -730 -538 0 0 
350 -540 340 610 -148 -56 272 -545 -737 -541 0 0 
351 -517 326 642 -159 -46 267 -554 -740 -541 0 0 
352 -490 314 671 -165 -31 266 -563 -746 -541 0 0 
353 -459 307 699 -186 -22 271 -572 -743 -539 0 0 
354 -430 290 729 -221 -10 276 -578 -748 -537 0 0 
355 -400 279 756 -266 -6 284 -586 -748 -538 0 0 
356 -365 267 781 -289 15 290 -595 -753 -536 0 0 
357 -329 248 803 -346 29 306 -603 -758 -536 0 0 
358 -291 232 827 -337 37 330 -611 -755 -537 0 0 
359 -254 209 849 -372 26 352 -618 -758 -538 0 0 
360 -213 177 866 -406 46 390 -627 -758 -540 0 0 
361 -169 156 884 -410 66 413 -632 -758 -546 0 0 
362 -132 128 895 -425 71 445 -636 -757 -553 0 0 
363 -87 106 905 -530 35 529 -641 -755 -556 0 0 
364 -43 75 911 -633 48 545 -643 -758 -561 0 0 
365 1 46 912 -739 111 535 -646 -762 -569 0 0 
366 47 12 911 -826 168 510 -653 -766 -582 0 0 
367 92 -15 908 -934 163 413 -654 -765 -597 0 0 
368 140 -38 900 -962 174 320 -650 -756 -611 0 0 
369 180 -63 890 -975 219 209 -642 -747 -623 0 0 
370 219 -84 879 -1038 309 -19 -641 -727 -633 0 0 
371 251 -102 867 -1065 302 -112 -639 -696 -635 0 0 
372 275 -125 859 -1060 289 -203 -633 -658 -628 0 0 
373 292 -144 849 -1071 339 -443 -629 -624 -613 0 0 
374 303 -159 846 -1184 401 -555 -623 -586 -593 0 0 
375 305 -171 843 -1308 435 -641 -612 -549 -572 0 0 
376 299 -183 846 -1271 453 -665 -601 -508 -544 0 0 
377 288 -192 852 -1096 402 -584 -588 -469 -523 0 0 
378 266 -153 867 -954 274 -463 -557 -443 -510 0 0 
379 254 -112 874 -477 -185 63 -392 -449 -520 0 0 
380 234 -88 884 43 -323 106 -338 -449 -527 0 0 
381 200 -63 897 423 -32 767 -369 -371 -489 0 0 
382 157 -40 903 757 82 795 -369 -314 -505 0 0 
383 116 -27 909 -292 805 345 -358 -310 -513 0 0 
384 77 -16 914 -944 974 262 -421 -324 -498 0 0 
385 48 -1 916 -1131 922 319 -458 -354 -494 0 0 
386 25 6 915 -1093 92 688 -469 -412 -498 0 0 
387 11 9 915 -1349 -292 471 -474 -454 -483 0 0 
388 -1 14 915 -912 -250 175 -475 -463 -498 0 0 
389 -11 16 912 -185 254 244 -481 -483 -509 0 0 
390 -21 22 915 -113 241 322 -490 -486 -507 0 0 
391 -29 32 914 -251 15 343 -495 -492 -502 0 0 
392 -33 34 914 -361 -210 286 -491 -498 -501 0 0 
393 -39 45 913 -174 123 326 -487 -502 -505 0 0 
394 -46 44 913 -180 171 353 -494 -506 -507 0 0 
395 -49 43 912 -244 38 295 -500 -511 -509 0 0 
396 -52 54 910 -226 78 295 -499 -513 -513 0 0 
397 -56 48 911 -208 154 321 -502 -513 -518 0 0 
